shop_num,num_cash_desk,dt,doc_id,item,category,amount,price,discount
6,2,2026-06-04,e9f33cc0dc,Держатель для туалетной бумаги,товары для ванной,4,3704.88,968.71
6,2,2026-06-04,e9f33cc0dc,Ведро,инвентарь для уборки,9,9570.71,1120.71
6,2,2026-06-04,e9f33cc0dc,Салатник стеклянный,посуда,3,6499.89,1044.14
6,2,2026-06-04,e9f33cc0dc,Тряпка,инвентарь для уборки,4,6182.57,604.64
6,2,2026-06-04,e9f33cc0dc,Контейнер пластиковый,хранение,6,5277.15,125.64
6,2,2026-06-04,e9f33cc0dc,Кондиционер,бытовая химия,6,8574.06,976.01
6,2,2026-06-04,e9f33cc0dc,Ваза стеклянная,декор и интерьер,2,4571.17,340.46
6,2,2026-06-04,e9f33cc0dc,Совок,инвентарь для уборки,4,3823.46,102.8
6,2,2026-06-04,7d578d94f9,Настенные часы,декор и интерьер,4,8497.57,1297.24
6,2,2026-06-04,7d578d94f9,Скребок для окон,инвентарь для уборки,7,3098.37,670.54
6,2,2026-06-04,7d578d94f9,Кастрюля,кухонная утварь,1,3972.34,742.13
6,2,2026-06-04,7d578d94f9,Ложка столовая,посуда,4,6224.38,1293.02
6,2,2026-06-04,7d578d94f9,Кастрюля,кухонная утварь,5,4198.22,611.68
6,2,2026-06-04,7d578d94f9,Кружка керамическая,посуда,7,8311.93,1120.62
6,2,2026-06-04,7d578d94f9,Простыня на резинке,текстиль,6,3485.78,403.92
6,2,2026-06-04,7d578d94f9,Кондиционер,бытовая химия,4,8804.21,1687.68
6,2,2026-06-04,7d578d94f9,Скатерть,текстиль,2,4366.58,976.7
6,2,2026-06-04,7d578d94f9,Органайзер для специй,хранение,3,2635.06,473.84
6,2,2026-06-04,7d578d94f9,Органайзер для специй,хранение,8,6084.03,240.12
6,2,2026-06-04,7d578d94f9,Ведро,инвентарь для уборки,5,8226.17,875.75
6,2,2026-06-04,f59cbb44a5,Кондиционер,бытовая химия,9,8067.65,551.6
6,2,2026-06-04,f59cbb44a5,Корзина для белья,хранение,8,4909.73,910.82
6,2,2026-06-04,f59cbb44a5,Скатерть,текстиль,6,6794.49,1917.9
6,2,2026-06-04,f59cbb44a5,Стакан граненый,посуда,4,6056.5,1648.96
