shop_num,num_cash_desk,dt,doc_id,item,category,amount,price,discount
2,1,2026-06-04,b39980c5df,Мыльница пластиковая,товары для ванной,3,9960.8,2835.37
2,1,2026-06-04,4ab64bc253,Подсвечник керамический,декор и интерьер,8,1512.86,252.31
2,1,2026-06-04,75ddf1bd22,Простыня на резинке,текстиль,10,7312.93,128.58
2,1,2026-06-04,75ddf1bd22,Салатник стеклянный,посуда,9,4727.23,480.95
2,1,2026-06-04,75ddf1bd22,Щетка,инвентарь для уборки,6,7875.24,1338.51
2,1,2026-06-04,75ddf1bd22,Сковорода антипригарная,кухонная утварь,7,5940.31,419.44
2,1,2026-06-04,75ddf1bd22,Средство для мытья окон,бытовая химия,2,243.52,15.65
2,1,2026-06-04,75ddf1bd22,Лопатка силиконовая,кухонная утварь,5,7346.2,2174.72
2,1,2026-06-04,75ddf1bd22,Наволочка,текстиль,8,4554.34,40.86
2,1,2026-06-04,75ddf1bd22,Полотенце вафельное,текстиль,2,8564.83,2160.16
2,1,2026-06-04,75ddf1bd22,Пододеяльник,текстиль,10,7181.15,1169.16
2,1,2026-06-04,dbf936b3e5,Пододеяльник,текстиль,4,3091.51,345.17
2,1,2026-06-04,dbf936b3e5,Таз,инвентарь для уборки,9,7513.57,975.04
2,1,2026-06-04,dbf936b3e5,Кружка керамическая,посуда,10,4724.11,1254.52
2,1,2026-06-04,68066d2507,Швабра с отжимом,инвентарь для уборки,4,3347.13,799.0
2,1,2026-06-04,68066d2507,Лопатка силиконовая,кухонная утварь,5,8519.98,1755.8
2,1,2026-06-04,88343e0c17,Свеча декоративная,декор и интерьер,7,5366.37,561.27
2,1,2026-06-04,88343e0c17,Держатель для туалетной бумаги,товары для ванной,7,6091.63,1753.78
2,1,2026-06-04,88343e0c17,Скатерть,текстиль,1,5092.92,732.41
2,1,2026-06-04,88343e0c17,Настенные часы,декор и интерьер,10,2052.46,343.7
2,1,2026-06-04,88343e0c17,Корзина для белья,хранение,10,8244.66,980.65
2,1,2026-06-04,88343e0c17,Стакан граненый,посуда,10,1997.16,527.16
2,1,2026-06-04,88343e0c17,Шторка для душа,товары для ванной,4,7403.92,1206.01
2,1,2026-06-04,88343e0c17,Кастрюля,кухонная утварь,5,1861.8,11.79
2,1,2026-06-04,88343e0c17,Полотенце вафельное,текстиль,9,7967.79,2086.94
2,1,2026-06-04,88343e0c17,Отбеливатель,бытовая химия,8,2270.51,223.83
2,1,2026-06-04,88343e0c17,Вешалка,хранение,6,7154.83,859.9
2,1,2026-06-04,f947a92f7c,Ваза стеклянная,декор и интерьер,1,9879.53,1356.63
2,1,2026-06-04,f947a92f7c,Сковорода антипригарная,кухонная утварь,3,5977.3,1271.49
2,1,2026-06-04,5e5ee27ee0,Скребок для окон,инвентарь для уборки,5,7282.76,1724.94
2,1,2026-06-04,5e5ee27ee0,Тарелка глубокая,посуда,4,8028.26,2317.38
2,1,2026-06-04,5e5ee27ee0,Отбеливатель,бытовая химия,2,6971.75,253.68
2,1,2026-06-04,5e5ee27ee0,Скребок для окон,инвентарь для уборки,1,3903.05,302.72
2,1,2026-06-04,5e5ee27ee0,Полотенце вафельное,текстиль,4,1510.62,19.01
2,1,2026-06-04,5e5ee27ee0,Ваза стеклянная,декор и интерьер,6,4936.07,924.33
2,1,2026-06-04,5e5ee27ee0,Шторка для душа,товары для ванной,6,112.62,25.29
2,1,2026-06-04,2db2b2b55a,Ложка столовая,посуда,7,2416.68,132.02
2,1,2026-06-04,2db2b2b55a,Пододеяльник,текстиль,1,6844.71,961.21
2,1,2026-06-04,2db2b2b55a,Органайзер для специй,хранение,7,1257.15,203.38
2,1,2026-06-04,2db2b2b55a,Кондиционер,бытовая химия,9,4571.11,88.19
2,1,2026-06-04,2db2b2b55a,Вакуумный пакет,хранение,4,344.62,67.9
2,1,2026-06-04,2db2b2b55a,Ложка столовая,посуда,9,388.74,88.28
2,1,2026-06-04,8a84d4360b,Тарелка глубокая,посуда,6,5592.51,986.2
2,1,2026-06-04,8a84d4360b,Корзина для белья,хранение,7,6011.0,891.9
2,1,2026-06-04,1358564676,Пододеяльник,текстиль,7,3786.65,1101.68
2,1,2026-06-04,1358564676,Фоторамка 10х15,декор и интерьер,5,843.01,118.38
2,1,2026-06-04,1358564676,Корзина для белья,хранение,2,1137.63,106.12
2,1,2026-06-04,1358564676,Тарелка глубокая,посуда,5,1087.34,138.46
2,1,2026-06-04,1358564676,Тарелка глубокая,посуда,3,1586.14,421.59
2,1,2026-06-04,1358564676,Салатник стеклянный,посуда,8,7685.81,1139.22
2,1,2026-06-04,1358564676,Мыльница пластиковая,товары для ванной,9,5675.44,515.44
2,1,2026-06-04,1358564676,Гель для посуды,бытовая химия,7,1638.76,324.87
2,1,2026-06-04,1358564676,Порошок стиральный,бытовая химия,10,3544.52,764.88
2,1,2026-06-04,ca58ceba8a,Корзина для белья,хранение,1,2152.26,399.7
2,1,2026-06-04,853cc56c2f,Стакан для зубных щеток,товары для ванной,7,6264.24,196.46
2,1,2026-06-04,853cc56c2f,Полотенце вафельное,текстиль,1,236.1,30.95
2,1,2026-06-04,853cc56c2f,Средство для мытья окон,бытовая химия,8,6510.35,346.02
2,1,2026-06-04,853cc56c2f,Отбеливатель,бытовая химия,1,8752.0,1578.49
2,1,2026-06-04,853cc56c2f,Кондиционер,бытовая химия,10,3186.85,476.6
2,1,2026-06-04,853cc56c2f,Кружка керамическая,посуда,4,3613.16,212.26
2,1,2026-06-04,853cc56c2f,Полотенце вафельное,текстиль,5,8898.19,274.18
2,1,2026-06-04,853cc56c2f,Средство для мытья окон,бытовая химия,7,928.84,25.6
2,1,2026-06-04,853cc56c2f,Сковорода антипригарная,кухонная утварь,6,7062.27,813.84
2,1,2026-06-04,853cc56c2f,Ваза стеклянная,декор и интерьер,5,4889.8,1185.36
2,1,2026-06-04,853cc56c2f,Коврик резиновый,товары для ванной,9,7413.16,321.29
2,1,2026-06-04,4a1e9f8b57,Ложка столовая,посуда,10,2752.76,161.14
2,1,2026-06-04,4a1e9f8b57,Порошок стиральный,бытовая химия,6,1178.8,324.07
2,1,2026-06-04,4a1e9f8b57,Швабра с отжимом,инвентарь для уборки,2,2439.84,93.87
2,1,2026-06-04,4a1e9f8b57,Вакуумный пакет,хранение,2,4392.62,590.19
2,1,2026-06-04,4a1e9f8b57,Ведро,инвентарь для уборки,6,3458.67,267.13
2,1,2026-06-04,4a1e9f8b57,Средство для мытья окон,бытовая химия,9,6263.44,237.85
2,1,2026-06-04,4a1e9f8b57,Коврик резиновый,товары для ванной,10,1550.04,190.75
2,1,2026-06-04,4a1e9f8b57,Свеча декоративная,декор и интерьер,6,4181.87,860.49
2,1,2026-06-04,d2bb20c85d,Ваза стеклянная,декор и интерьер,2,1361.04,236.69
2,1,2026-06-04,d2bb20c85d,Контейнер пластиковый,хранение,1,6602.94,806.39
2,1,2026-06-04,d2bb20c85d,Держатель для туалетной бумаги,товары для ванной,10,2539.62,742.3
2,1,2026-06-04,d2bb20c85d,Держатель для туалетной бумаги,товары для ванной,7,1276.27,318.41
2,1,2026-06-04,d2bb20c85d,Фоторамка 10х15,декор и интерьер,6,9869.98,935.51
2,1,2026-06-04,d2bb20c85d,Ваза стеклянная,декор и интерьер,3,4729.19,1080.16
2,1,2026-06-04,d2bb20c85d,Стакан для зубных щеток,товары для ванной,8,7122.37,433.77
2,1,2026-06-04,d2bb20c85d,Фоторамка 10х15,декор и интерьер,3,8101.68,627.01
2,1,2026-06-04,d2bb20c85d,Отбеливатель,бытовая химия,10,489.88,18.64
2,1,2026-06-04,d2bb20c85d,Лопатка силиконовая,кухонная утварь,9,9896.67,810.81
2,1,2026-06-04,87eea28c53,Скатерть,текстиль,6,3047.11,484.96
2,1,2026-06-04,87eea28c53,Стакан граненый,посуда,7,8105.22,1473.09
2,1,2026-06-04,87eea28c53,Свеча декоративная,декор и интерьер,7,3372.62,826.43
2,1,2026-06-04,87eea28c53,Кастрюля,кухонная утварь,8,3806.54,941.43
2,1,2026-06-04,87eea28c53,Сковорода антипригарная,кухонная утварь,9,9929.9,2170.54
2,1,2026-06-04,87eea28c53,Стакан для зубных щеток,товары для ванной,3,7694.83,71.84
2,1,2026-06-04,87eea28c53,Тарелка глубокая,посуда,9,2454.34,499.08
2,1,2026-06-04,87eea28c53,Салатник стеклянный,посуда,5,1058.27,194.82
2,1,2026-06-04,0e3d3b6cae,Корзина для белья,хранение,3,5930.79,668.7
2,1,2026-06-04,0e3d3b6cae,Свеча декоративная,декор и интерьер,7,7734.94,1841.72
2,1,2026-06-04,0e3d3b6cae,Органайзер для специй,хранение,3,1867.34,278.48
2,1,2026-06-04,0e3d3b6cae,Тарелка глубокая,посуда,9,302.28,21.93
2,1,2026-06-04,0e3d3b6cae,Настенные часы,декор и интерьер,7,633.28,98.69
2,1,2026-06-04,0e3d3b6cae,Коврик резиновый,товары для ванной,3,8512.59,403.45
2,1,2026-06-04,0e3d3b6cae,Скребок для окон,инвентарь для уборки,1,1437.34,158.8
2,1,2026-06-04,0e3d3b6cae,Простыня на резинке,текстиль,9,1981.44,26.77
2,1,2026-06-04,0e3d3b6cae,Отбеливатель,бытовая химия,3,9162.53,82.06
2,1,2026-06-04,7cee211af1,Доска разделочная,кухонная утварь,7,234.73,0.4
2,1,2026-06-04,7cee211af1,Держатель для туалетной бумаги,товары для ванной,5,605.91,122.76
2,1,2026-06-04,7cee211af1,Терка,кухонная утварь,8,211.03,0.45
2,1,2026-06-04,1083c9b5f7,Настенные часы,декор и интерьер,5,6406.76,1486.89
2,1,2026-06-04,1083c9b5f7,Ложка столовая,посуда,4,7236.25,292.01
2,1,2026-06-04,1083c9b5f7,Шторка для душа,товары для ванной,5,7412.78,1076.67
2,1,2026-06-04,1083c9b5f7,Подсвечник керамический,декор и интерьер,8,8229.85,2065.58
2,1,2026-06-04,1083c9b5f7,Тряпка,инвентарь для уборки,5,3719.14,759.18
2,1,2026-06-04,1083c9b5f7,Вешалка,хранение,4,5832.58,437.47
2,1,2026-06-04,1083c9b5f7,Настенные часы,декор и интерьер,2,4698.89,152.73
2,1,2026-06-04,1083c9b5f7,Держатель для туалетной бумаги,товары для ванной,1,7969.22,671.95
2,1,2026-06-04,1083c9b5f7,Ложка столовая,посуда,8,96.37,6.21
2,1,2026-06-04,1083c9b5f7,Шторка для душа,товары для ванной,4,76.21,5.54
2,1,2026-06-04,c6fb3b6537,Терка,кухонная утварь,5,3151.24,532.68
2,1,2026-06-04,cf065a25ac,Простыня на резинке,текстиль,7,9057.71,2537.49
2,1,2026-06-04,cf065a25ac,Средство для мытья окон,бытовая химия,10,6250.29,1009.36
2,1,2026-06-04,006f2d6260,Лопатка силиконовая,кухонная утварь,9,4121.62,201.09
2,1,2026-06-04,006f2d6260,Мыльница пластиковая,товары для ванной,3,5239.74,461.74
2,1,2026-06-04,006f2d6260,Вакуумный пакет,хранение,1,134.54,21.16
2,1,2026-06-04,006f2d6260,Ложка столовая,посуда,3,656.65,177.42
2,1,2026-06-04,006f2d6260,Корзина для белья,хранение,5,6947.65,1038.08
2,1,2026-06-04,006f2d6260,Скатерть,текстиль,3,4144.55,971.5
2,1,2026-06-04,006f2d6260,Фоторамка 10х15,декор и интерьер,10,5519.99,25.42
2,1,2026-06-04,006f2d6260,Шторка для душа,товары для ванной,8,2862.81,4.05
2,1,2026-06-04,6f621a954f,Настенные часы,декор и интерьер,9,5982.78,1551.69
2,1,2026-06-04,6f621a954f,Шторка для душа,товары для ванной,8,9195.35,2215.16
2,1,2026-06-04,6f621a954f,Доска разделочная,кухонная утварь,1,3385.58,881.23
2,1,2026-06-04,6f621a954f,Шторка для душа,товары для ванной,1,5690.89,159.89
2,1,2026-06-04,6f621a954f,Держатель для туалетной бумаги,товары для ванной,1,1310.66,86.49
2,1,2026-06-04,6f621a954f,Кастрюля,кухонная утварь,8,4691.09,298.46
2,1,2026-06-04,6f621a954f,Салатник стеклянный,посуда,10,2365.53,483.65
2,1,2026-06-04,6f621a954f,Свеча декоративная,декор и интерьер,1,7545.72,1245.93
2,1,2026-06-04,6f621a954f,Мыльница пластиковая,товары для ванной,5,952.05,28.64
2,1,2026-06-04,6f621a954f,Пододеяльник,текстиль,9,440.56,45.38
2,1,2026-06-04,6f621a954f,Совок,инвентарь для уборки,3,3251.78,654.05
2,1,2026-06-04,6f621a954f,Скатерть,текстиль,1,3116.1,862.78
2,1,2026-06-04,6f621a954f,Швабра с отжимом,инвентарь для уборки,5,9978.89,1214.01
2,1,2026-06-04,6f621a954f,Органайзер для специй,хранение,6,7576.7,1372.14
