shop_num,num_cash_desk,dt,doc_id,item,category,amount,price,discount
1,2,2026-06-04,b6b8cea06e,Отбеливатель,бытовая химия,4,7744.15,20.66
1,2,2026-06-04,b6b8cea06e,Ведро,инвентарь для уборки,8,7970.96,795.34
1,2,2026-06-04,b6b8cea06e,Лопатка силиконовая,кухонная утварь,5,7554.73,1326.09
1,2,2026-06-04,b6b8cea06e,Доска разделочная,кухонная утварь,3,7497.09,1488.35
1,2,2026-06-04,b6b8cea06e,Сковорода антипригарная,кухонная утварь,7,1954.71,543.06
1,2,2026-06-04,b6b8cea06e,Держатель для туалетной бумаги,товары для ванной,6,9287.4,1433.87
1,2,2026-06-04,b6b8cea06e,Кастрюля,кухонная утварь,6,5019.77,723.02
1,2,2026-06-04,b6b8cea06e,Лопатка силиконовая,кухонная утварь,2,8756.73,2194.83
1,2,2026-06-04,b6b8cea06e,Тарелка глубокая,посуда,3,2742.7,721.63
1,2,2026-06-04,b6b8cea06e,Фоторамка 10х15,декор и интерьер,2,9854.47,2933.7
1,2,2026-06-04,b6b8cea06e,Порошок стиральный,бытовая химия,1,7509.77,2249.22
1,2,2026-06-04,b6b8cea06e,Кондиционер,бытовая химия,3,8889.23,2330.14
1,2,2026-06-04,b6b8cea06e,Тарелка глубокая,посуда,10,277.19,4.82
1,2,2026-06-04,b6b8cea06e,Сковорода антипригарная,кухонная утварь,4,4113.85,161.42
1,2,2026-06-04,b6b8cea06e,Сковорода антипригарная,кухонная утварь,8,2783.45,644.98
1,2,2026-06-04,adea79a21b,Простыня на резинке,текстиль,8,5078.59,793.7
1,2,2026-06-04,adea79a21b,Простыня на резинке,текстиль,1,7417.36,1688.13
1,2,2026-06-04,adea79a21b,Вешалка,хранение,3,7145.12,1672.22
1,2,2026-06-04,adea79a21b,Корзина для белья,хранение,1,1021.92,263.69
1,2,2026-06-04,adea79a21b,Кружка керамическая,посуда,9,5847.54,1361.46
1,2,2026-06-04,adea79a21b,Полотенце вафельное,текстиль,6,6847.35,1479.09
1,2,2026-06-04,adea79a21b,Держатель для туалетной бумаги,товары для ванной,4,1499.63,437.91
1,2,2026-06-04,adea79a21b,Подсвечник керамический,декор и интерьер,6,1964.48,233.56
1,2,2026-06-04,adea79a21b,Терка,кухонная утварь,10,1541.87,334.68
1,2,2026-06-04,adea79a21b,Тарелка глубокая,посуда,9,5478.58,614.04
1,2,2026-06-04,adea79a21b,Вешалка,хранение,9,3656.03,246.3
1,2,2026-06-04,adea79a21b,Отбеливатель,бытовая химия,1,6113.44,815.46
1,2,2026-06-04,4b763e6db7,Ваза стеклянная,декор и интерьер,6,5465.94,833.44
1,2,2026-06-04,4b763e6db7,Полотенце вафельное,текстиль,1,2307.81,235.74
1,2,2026-06-04,4b763e6db7,Щетка,инвентарь для уборки,4,530.82,158.4
1,2,2026-06-04,4b763e6db7,Порошок стиральный,бытовая химия,3,2286.21,667.6
1,2,2026-06-04,4b763e6db7,Пододеяльник,текстиль,4,4021.72,525.83
1,2,2026-06-04,1a64a704be,Подсвечник керамический,декор и интерьер,10,4535.03,1343.4
1,2,2026-06-04,1a64a704be,Скребок для окон,инвентарь для уборки,3,348.6,92.93
1,2,2026-06-04,1a64a704be,Корзина для белья,хранение,5,137.91,37.68
1,2,2026-06-04,1a64a704be,Скатерть,текстиль,3,5925.03,1475.4
1,2,2026-06-04,1a64a704be,Контейнер пластиковый,хранение,9,7263.31,1135.96
1,2,2026-06-04,1a64a704be,Фоторамка 10х15,декор и интерьер,9,2598.61,425.01
1,2,2026-06-04,a7cd8f0513,Простыня на резинке,текстиль,5,3353.56,138.53
1,2,2026-06-04,a7cd8f0513,Средство для мытья окон,бытовая химия,10,3963.6,497.74
1,2,2026-06-04,a7cd8f0513,Держатель для туалетной бумаги,товары для ванной,10,2978.39,4.31
1,2,2026-06-04,a7cd8f0513,Подсвечник керамический,декор и интерьер,8,256.72,12.59
1,2,2026-06-04,a7cd8f0513,Фоторамка 10х15,декор и интерьер,8,2006.92,539.21
1,2,2026-06-04,a7cd8f0513,Настенные часы,декор и интерьер,2,436.47,27.11
1,2,2026-06-04,a7cd8f0513,Стакан граненый,посуда,6,4617.33,141.26
1,2,2026-06-04,a7cd8f0513,Салатник стеклянный,посуда,2,178.21,48.79
1,2,2026-06-04,8ace9eb472,Фоторамка 10х15,декор и интерьер,3,3949.46,266.13
1,2,2026-06-04,8ace9eb472,Сковорода антипригарная,кухонная утварь,6,5098.2,280.55
1,2,2026-06-04,8ace9eb472,Ложка столовая,посуда,8,8465.63,1776.56
1,2,2026-06-04,8ace9eb472,Стакан для зубных щеток,товары для ванной,9,2532.41,529.89
1,2,2026-06-04,8ace9eb472,Терка,кухонная утварь,6,2333.95,298.89
1,2,2026-06-04,8ace9eb472,Тряпка,инвентарь для уборки,9,5032.38,137.58
1,2,2026-06-04,8ace9eb472,Кондиционер,бытовая химия,2,3819.24,146.38
1,2,2026-06-04,8ace9eb472,Тарелка глубокая,посуда,3,4105.27,846.66
1,2,2026-06-04,8ace9eb472,Коврик резиновый,товары для ванной,2,7542.61,1111.58
1,2,2026-06-04,8ace9eb472,Швабра с отжимом,инвентарь для уборки,3,7186.12,1479.37
1,2,2026-06-04,8ace9eb472,Лопатка силиконовая,кухонная утварь,6,5803.44,177.24
1,2,2026-06-04,8ace9eb472,Корзина для белья,хранение,4,1954.97,570.49
1,2,2026-06-04,8ace9eb472,Органайзер для специй,хранение,2,8427.25,1175.67
1,2,2026-06-04,e929c59a0b,Средство для мытья окон,бытовая химия,1,4380.5,758.73
1,2,2026-06-04,e929c59a0b,Простыня на резинке,текстиль,2,2280.61,149.38
1,2,2026-06-04,e929c59a0b,Доска разделочная,кухонная утварь,2,8577.77,1899.57
1,2,2026-06-04,e929c59a0b,Сковорода антипригарная,кухонная утварь,1,8716.67,2263.29
1,2,2026-06-04,e929c59a0b,Стакан для зубных щеток,товары для ванной,8,5323.43,66.03
1,2,2026-06-04,e929c59a0b,Гель для посуды,бытовая химия,2,9307.72,1486.29
1,2,2026-06-04,ef795f6d4f,Скребок для окон,инвентарь для уборки,8,1376.74,218.86
1,2,2026-06-04,ef795f6d4f,Совок,инвентарь для уборки,3,2392.87,385.01
1,2,2026-06-04,ef795f6d4f,Шторка для душа,товары для ванной,10,9370.29,555.94
1,2,2026-06-04,ef795f6d4f,Доска разделочная,кухонная утварь,2,3303.72,166.09
